username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
MarinaSilva,,"O senador @randolfeap protocolou uma ação pedindo o afastamento do diretor da polícia federal Fernando Segóvia, em função das suas declarações que isentam o presidente Temer no inquérito dos portos e por colocar em suspeição o trabalho da PF, antes do término das investigações.",41,195,13,964189020862451712,https://twitter.com/MarinaSilva/status/964189020862451712,105155795,2018-02-15 17:25:50+00:00,Thu Feb 15 17:25:50 +0000 2018,,@randolfeap,,
MarinaSilva,,É vergonhoso ter deputados na condição de presidiários com mandatos no Congresso. A REDE já pediu a cassação dos três. https://redesustentabilidade.org.br/2018/02/09/rede-prepara-representacao-contra-deputados-presidiarios/,59,326,29,963817021745057795,https://twitter.com/MarinaSilva/status/963817021745057795,105155795,2018-02-14 16:47:39+00:00,Wed Feb 14 16:47:39 +0000 2018,,,,https://redesustentabilidade.org.br/2018/02/09/rede-prepara-representacao-contra-deputados-presidiarios/
MarinaSilva,,"Sempre é tempo de revisitar leituras relevantes para nossas vidas. E vocês, o que estão lendo?",32,281,67,962768456457256961,https://twitter.com/MarinaSilva/status/962768456457256961,105155795,2018-02-11 19:21:02+00:00,Sun Feb 11 19:21:02 +0000 2018,,,,
MarinaSilva,,A beleza também tem a sua porção sustentável - batom à base de beterraba.,45,348,41,962427650282283008,https://twitter.com/MarinaSilva/status/962427650282283008,105155795,2018-02-10 20:46:47+00:00,Sat Feb 10 20:46:47 +0000 2018,,,,
MarinaSilva,,Muito obrigada por todas as mensagens carinhosas que recebi no dia do meu aniversário de 60 anos.,26,428,50,962031777278652417,https://twitter.com/MarinaSilva/status/962031777278652417,105155795,2018-02-09 18:33:44+00:00,Fri Feb 09 18:33:44 +0000 2018,,,,
MarinaSilva,rafinhabastos,"Eu defendo a alternância de poder, pois não deve existir um projeto de país maravilhoso que só funciona com um partido. Temos que institucionalizar conquistas. Isso fortalece a democracia. E nessa direção, o fim da reeleição é um avanço.",2,20,2,962030219233181697,https://twitter.com/MarinaSilva/status/962030219233181697,105155795,2018-02-09 18:27:32+00:00,Fri Feb 09 18:27:32 +0000 2018,,,,
MarinaSilva,,Hoje Marina Silva completa 60 anos de luta e paz. Envie aqui a sua mensagem de aniversário. #ParabénsMarina #EquipeMarina,30,496,214,961649242749263872,https://twitter.com/MarinaSilva/status/961649242749263872,105155795,2018-02-08 17:13:40+00:00,Thu Feb 08 17:13:40 +0000 2018,#Parab #EquipeMarina,,,
MarinaSilva,,"Se a escola for igualmente boa pro filho do rico e o filho do pobre, a gente muda a realidade do Brasil.",62,422,77,961361614409748480,https://twitter.com/MarinaSilva/status/961361614409748480,105155795,2018-02-07 22:10:44+00:00,Wed Feb 07 22:10:44 +0000 2018,,,,
MarinaSilva,fgamaperes,"Respeito a sua opinião, Fernando. Mas na realidade do Brasil e da América Latina, o que mais se viu foram governantes que usaram abusivamente a máquina pública para se reeleger.",1,21,1,961338805537165312,https://twitter.com/MarinaSilva/status/961338805537165312,105155795,2018-02-07 20:40:06+00:00,Wed Feb 07 20:40:06 +0000 2018,,,,
MarinaSilva,Guilhermev_s,"Sempre estou por aqui, Guilherme. Se você fizer uma pesquisa rápida no google, youtube, twitter e facebook, verá que eu sempre me posicionei sobre os principais temas. Esse discurso de que eu estou ""sumida"" é só uma tentativa de me silenciar.",2,21,4,961338730593292289,https://twitter.com/MarinaSilva/status/961338730593292289,105155795,2018-02-07 20:39:48+00:00,Wed Feb 07 20:39:48 +0000 2018,,,,
MarinaSilva,,Sou contra a reeleição. Os governantes precisam fazer o que é melhor para o país e não o que é melhor para se perpetuar no poder. Chega de pensar apenas em interesses pessoais e partidários!,141,1017,147,961311890088628227,https://twitter.com/MarinaSilva/status/961311890088628227,105155795,2018-02-07 18:53:09+00:00,Wed Feb 07 18:53:09 +0000 2018,,,,
MarinaSilva,,Quase 900 mil pessoas já assinaram a petição da Avaaz Brasil pelo fim do foro privilegiado e nosso papel pode ser crucial nessa luta. Assine você também - http://bit.ly/fimdoforo_peticao,99,279,31,961236044896186369,https://twitter.com/MarinaSilva/status/961236044896186369,105155795,2018-02-07 13:51:46+00:00,Wed Feb 07 13:51:46 +0000 2018,,,,http://bit.ly/fimdoforo_peticao
MarinaSilva,,"Em vez de Estado mínimo ou máximo, que tal pensarmos na ideia de um Estado necessário, capaz de mobilizar o melhor de si, e dos diferentes segmentos da sociedade.",163,988,440,960986226626125824,https://twitter.com/MarinaSilva/status/960986226626125824,105155795,2018-02-06 21:19:05+00:00,Tue Feb 06 21:19:05 +0000 2018,,,,
MarinaSilva,,"Tem muitos políticos investigados que não vão disputar apenas a reeleição, vão disputar um habeas corpus e a manutenção do foro privilegiado para se esconderem da polícia e da justiça. A Lava Jato já trouxe tudo o que o eleitor precisa saber. Essa eleição será a hora da verdade!",174,771,114,960896153410818050,https://twitter.com/MarinaSilva/status/960896153410818050,105155795,2018-02-06 15:21:10+00:00,Tue Feb 06 15:21:10 +0000 2018,,,,
MarinaSilva,,Essa eleição é a hora da verdade!,65,330,67,960633316390178816,https://twitter.com/MarinaSilva/status/960633316390178816,105155795,2018-02-05 21:56:44+00:00,Mon Feb 05 21:56:44 +0000 2018,,,,
MarinaSilva,,O Brasil não precisa nesse momento difícil de um candidato que estimule o ódio e a separação da sociedade. Isso não é bom para o país!,197,1133,322,960571814148702209,https://twitter.com/MarinaSilva/status/960571814148702209,105155795,2018-02-05 17:52:21+00:00,Mon Feb 05 17:52:21 +0000 2018,,,,
MarinaSilva,,"Falo sobre a pré-candidatura a presidente e nossas ideias para o Brasil no @canallivre, da Band. A entrevista na íntegra você acompanha à meia noite de domingo para a segunda.",59,300,69,959801366729379840,https://twitter.com/MarinaSilva/status/959801366729379840,105155795,2018-02-03 14:50:52+00:00,Sat Feb 03 14:50:52 +0000 2018,,@canallivre,,
MarinaSilva,,"Eu acho que no Brasil não há mais espaço para reeditar a ideia de um Estado autoritário. Muita gente está se reunindo para ficar contra alguém, e eu quero ver uma união em favor do Brasil.",106,655,146,959570070392451073,https://twitter.com/MarinaSilva/status/959570070392451073,105155795,2018-02-02 23:31:47+00:00,Fri Feb 02 23:31:47 +0000 2018,,,,
